2024-12-08 23:16:45.506 | INFO     | __main__:run_server:295 - Starting MCP server basic-memory with database sqlite+aiosqlite:///./projects/basic-memory.db
2024-12-08 23:51:47.318 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241209-service_launch_milestone', 'content': 'Successfully launched the basic-memory service', 'context': None, 'created_at': datetime.datetime(2024, 12, 9, 5, 51, 47, 318114, tzinfo=datetime.timezone.utc)}
2024-12-08 23:51:47.318 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241209-service_launch_milestone', 'content': 'Successfully launched the basic-memory service', 'context': None, 'created_at': datetime.datetime(2024, 12, 9, 5, 51, 47, 318114, tzinfo=datetime.timezone.utc)}
2024-12-08 23:51:47.319 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 4
2024-12-08 23:51:47.319 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241209-service_launch_milestone', 'content': 'Represents first working implementation of the system', 'context': None, 'created_at': datetime.datetime(2024, 12, 9, 5, 51, 47, 319860, tzinfo=datetime.timezone.utc)}
2024-12-08 23:51:47.319 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241209-service_launch_milestone', 'content': 'Represents first working implementation of the system', 'context': None, 'created_at': datetime.datetime(2024, 12, 9, 5, 51, 47, 319860, tzinfo=datetime.timezone.utc)}
2024-12-08 23:51:47.320 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 5
2024-12-08 23:51:47.320 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241209-service_launch_milestone', 'content': 'Integrates SQLite database with knowledge graph structure', 'context': None, 'created_at': datetime.datetime(2024, 12, 9, 5, 51, 47, 320752, tzinfo=datetime.timezone.utc)}
2024-12-08 23:51:47.320 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241209-service_launch_milestone', 'content': 'Integrates SQLite database with knowledge graph structure', 'context': None, 'created_at': datetime.datetime(2024, 12, 9, 5, 51, 47, 320752, tzinfo=datetime.timezone.utc)}
2024-12-08 23:51:47.321 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 6
2024-12-08 23:51:47.321 | DEBUG    | basic_memory.repository:create:68 - Creating Observation with data: {'entity_id': '20241209-service_launch_milestone', 'content': 'Achievement reached on December 8, 2024', 'context': None, 'created_at': datetime.datetime(2024, 12, 9, 5, 51, 47, 321547, tzinfo=datetime.timezone.utc)}
2024-12-08 23:51:47.321 | DEBUG    | basic_memory.repository:create:71 - Filtered data for valid columns: {'entity_id': '20241209-service_launch_milestone', 'content': 'Achievement reached on December 8, 2024', 'context': None, 'created_at': datetime.datetime(2024, 12, 9, 5, 51, 47, 321547, tzinfo=datetime.timezone.utc)}
2024-12-08 23:51:47.322 | DEBUG    | basic_memory.repository:create:77 - Created Observation: 7
2024-12-08 23:51:47.324 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:56 - Added 4 observations to 20241209-service_launch_milestone
2024-12-08 23:51:47.324 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:61 - Added 0 relations for 20241209-service_launch_milestone
2024-12-08 23:51:47.324 | DEBUG    | basic_memory.services.entity_service:get_entity:65 - Getting entity by ID: 20241209-service_launch_milestone
2024-12-08 23:51:47.324 | DEBUG    | basic_memory.repository.entity_repository:find_by_id:21 - Finding entity by ID: 20241209-service_launch_milestone
2024-12-08 23:51:47.325 | DEBUG    | basic_memory.repository.entity_repository:find_by_id:28 - Found base entity: 20241209-service_launch_milestone
2024-12-08 23:51:47.325 | DEBUG    | basic_memory.repository:refresh:26 - Refreshing Entity instance: 20241209-service_launch_milestone
2024-12-08 23:51:47.327 | DEBUG    | basic_memory.repository:refresh:29 - Refreshed relationships: ['observations', 'outgoing_relations', 'incoming_relations']
2024-12-08 23:51:47.327 | DEBUG    | basic_memory.repository.entity_repository:find_by_id:32 - Refreshed entity relationships: 20241209-service_launch_milestone
2024-12-08 23:51:47.327 | DEBUG    | basic_memory.services.entity_service:get_entity:72 - Found entity: 20241209-service_launch_milestone
2024-12-08 23:51:47.327 | DEBUG    | basic_memory.services.memory_service:create_entity_in_db:65 - Retrieved final entity state: Entity(id='20241209-service_launch_milestone', name='Service_Launch_Milestone', type='Event')
2024-12-08 23:51:47.327 | DEBUG    | basic_memory.services.memory_service:create_entities:75 - Successfully created 1 entities in DB
2024-12-08 23:51:47.327 | DEBUG    | __main__:handle_create_entities:76 - Created 1 entities
2024-12-08 23:51:47.327 | DEBUG    | __main__:handle_create_entities:80 - Formatted create_entities response
2024-12-08 23:51:47.327 | DEBUG    | __main__:create_response:51 - Creating MCP response from CreateEntitiesResponse
2024-12-08 23:51:47.327 | DEBUG    | __main__:create_response:60 - Created response: type='resource' resource=TextResourceContents(uri=AnyUrl('basic-memory://response'), mimeType='application/vnd.basic-memory+json', text='{"entities":[{"id":"20241209-service_launch_milestone","name":"Service_Launch_Milestone","entity_type":"Event","observations":[{"content":"Successfully launched the basic-memory service","context":null,"id":4},{"content":"Represents first working implementation of the system","context":null,"id":5},{"content":"Integrates SQLite database with knowledge graph structure","context":null,"id":6},{"content":"Achievement reached on December 8, 2024","context":null,"id":7}],"relations":[]}]}')
2024-12-08 23:51:47.328 | DEBUG    | __main__:handle_call_tool:269 - Tool create_entities completed successfully
2024-12-08 23:51:52.808 | DEBUG    | __main__:handle_call_tool:260 - Handling tool call: create_relations with args: {'relations': [{'from': 'Service_Launch_Milestone', 'to': 'Basic_Memory', 'relationType': 'milestone_of'}]}
2024-12-08 23:51:52.811 | DEBUG    | basic_memory.repository:__init__:21 - Initialized EntityRepository for Entity
2024-12-08 23:51:52.811 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'name', 'entity_type', 'description', 'references', 'created_at', 'updated_at']
2024-12-08 23:51:52.811 | DEBUG    | basic_memory.repository.entity_repository:__init__:17 - Initialized EntityRepository
2024-12-08 23:51:52.811 | DEBUG    | basic_memory.repository:__init__:21 - Initialized ObservationRepository for Observation
2024-12-08 23:51:52.811 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'entity_id', 'content', 'created_at', 'context']
2024-12-08 23:51:52.811 | DEBUG    | basic_memory.repository:__init__:21 - Initialized RelationRepository for Relation
2024-12-08 23:51:52.811 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'from_id', 'to_id', 'relation_type', 'created_at', 'context']
2024-12-08 23:51:52.811 | DEBUG    | basic_memory.services.entity_service:__init__:23 - Initialized EntityService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-08 23:51:52.811 | DEBUG    | basic_memory.services.memory_service:__init__:30 - Initialized MemoryService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-08 23:51:52.811 | DEBUG    | __main__:handle_create_relations:141 - Creating relations: {'relations': [{'from': 'Service_Launch_Milestone', 'to': 'Basic_Memory', 'relationType': 'milestone_of'}]}
2024-12-08 23:51:52.811 | ERROR    | __main__:handle_call_tool:273 - Invalid parameters for create_relations: 2 validation errors for CreateRelationsInput
relations.0.fromId
  Field required [type=missing, input_value={'from': 'Service_Launch_...onType': 'milestone_of'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.10/v/missing
relations.0.toId
  Field required [type=missing, input_value={'from': 'Service_Launch_...onType': 'milestone_of'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.10/v/missing
2024-12-08 23:51:55.592 | DEBUG    | __main__:handle_call_tool:260 - Handling tool call: create_relations with args: {'relations': [{'fromId': '20241209-service_launch_milestone', 'toId': 'Basic_Memory', 'relationType': 'milestone_of'}]}
2024-12-08 23:51:55.594 | DEBUG    | basic_memory.repository:__init__:21 - Initialized EntityRepository for Entity
2024-12-08 23:51:55.596 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'name', 'entity_type', 'description', 'references', 'created_at', 'updated_at']
2024-12-08 23:51:55.596 | DEBUG    | basic_memory.repository.entity_repository:__init__:17 - Initialized EntityRepository
2024-12-08 23:51:55.596 | DEBUG    | basic_memory.repository:__init__:21 - Initialized ObservationRepository for Observation
2024-12-08 23:51:55.596 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'entity_id', 'content', 'created_at', 'context']
2024-12-08 23:51:55.596 | DEBUG    | basic_memory.repository:__init__:21 - Initialized RelationRepository for Relation
2024-12-08 23:51:55.596 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'from_id', 'to_id', 'relation_type', 'created_at', 'context']
2024-12-08 23:51:55.596 | DEBUG    | basic_memory.services.entity_service:__init__:23 - Initialized EntityService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-08 23:51:55.596 | DEBUG    | basic_memory.services.memory_service:__init__:30 - Initialized MemoryService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-08 23:51:55.597 | DEBUG    | __main__:handle_create_relations:141 - Creating relations: {'relations': [{'fromId': '20241209-service_launch_milestone', 'toId': 'Basic_Memory', 'relationType': 'milestone_of'}]}
2024-12-08 23:51:55.597 | DEBUG    | __main__:handle_create_relations:143 - Creating 1 relations
2024-12-08 23:51:55.597 | DEBUG    | basic_memory.services.memory_service:create_relations:83 - Creating 1 relations
2024-12-08 23:51:55.597 | DEBUG    | basic_memory.services.memory_service:create_relations:87 - Processing relation: 20241209-service_launch_milestone -> Basic_Memory
2024-12-08 23:51:55.597 | ERROR    | basic_memory.services.memory_service:create_relations:113 - Failed to create relation: from_id='20241209-service_launch_milestone' to_id='Basic_Memory' relation_type='milestone_of' context=None
Traceback (most recent call last):

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/mcp/server.py", line 327, in <module>
    asyncio.run(run_server())
    │       │   └ <function run_server at 0x1070113a0>
    │       └ <function run at 0x105ed65c0>
    └ <module 'asyncio' from '/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/__init__.py'>

  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/runners.py", line 194, in run
    return runner.run(main)
           │      │   └ <coroutine object run_server at 0x107078540>
           │      └ <function Runner.run at 0x10612bec0>
           └ <asyncio.runners.Runner object at 0x107035df0>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<run_server() running at /Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/m...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x106129b20>
           │    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x107035df0>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/base_events.py", line 672, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x106129a80>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/base_events.py", line 639, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x10612b880>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/base_events.py", line 1985, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x105ed7a60>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/mcp/server.py", line 322, in run_server
    await server.run(read_stream, write_stream, options)
          │      │   │            │             └ InitializationOptions(server_name='basic-memory', server_version='1.1.0', capabilities=ServerCapabilities(experimental={}, lo...
          │      │   │            └ MemoryObjectSendStream(_state=MemoryObjectStreamState(max_buffer_size=0, buffer=deque([]), open_send_channels=1, open_receive...
          │      │   └ MemoryObjectReceiveStream(_state=MemoryObjectStreamState(max_buffer_size=0, buffer=deque([]), open_send_channels=1, open_rece...
          │      └ <function Server.run at 0x105db4900>
          └ <__main__.MemoryServer object at 0x107035a30>

  File "/Users/phernandez/dev/basicmachines/basic-memory/.venv/lib/python3.12/site-packages/mcp/server/__init__.py", line 451, in run
    response = await handler(req)
                     │       └ CallToolRequest(method='tools/call', params=CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId'...
                     └ <function Server.call_tool.<locals>.decorator.<locals>.handler at 0x1070114e0>
  File "/Users/phernandez/dev/basicmachines/basic-memory/.venv/lib/python3.12/site-packages/mcp/server/__init__.py", line 349, in handler
